cid	smiles	frag_id2smiles	frag_id2neighbors	frag_id2mol_inx
"237"	"CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC"	{"1": "CC", "2": "CN", "3": "CN", "4": "CC", "5": "CN", "6": "CC", "7": "CC", "8": "CC", "9": "CC", "10": "CN", "11": "CN", "12": "CCl", "13": "CO", "14": "CO", "15": "C1=CC=NC=C1", "16": "C1=CCCC=C1", "17": "C1=CC=CC=C1", "18": "N", "19": "C"}	{"1": [2], "2": [1, 18], "3": [4, 18], "4": [3], "5": [6, 18], "6": [5, 7], "7": [6, 8], "8": [7, 19], "9": [19], "10": [11, 19], "11": [10, 15], "12": [17], "13": [14, 16], "14": [13], "15": [11, 16, 17], "16": [13, 15], "17": [12, 15], "18": [2, 3, 5], "19": [8, 9, 10]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [2, 5], "6": [5, 6], "7": [6, 7], "8": [7, 8], "9": [8, 9], "10": [8, 10], "11": [10, 11], "12": [23, 25], "13": [14, 26], "14": [26, 27], "15": [11, 20, 19, 18, 17, 12], "16": [13, 14, 15, 16, 17, 12], "17": [21, 22, 23, 24, 19, 20], "18": [2], "19": [8]}
"5957"	"C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N"	{"1": "C1=CN=CN=C1", "2": "CC", "3": "CO", "4": "OP", "5": "O=P", "6": "OP", "7": "OP", "8": "OP", "9": "O=P", "10": "OP", "11": "OP", "12": "OP", "13": "O=P", "14": "OP", "15": "OP", "16": "CO", "17": "CO", "18": "CN", "19": "CN", "20": "C1=NCCN1", "21": "C1CCOC1", "22": "P", "23": "P", "24": "P"}	{"1": [18, 20], "2": [3, 21], "3": [2, 4], "4": [3, 22], "5": [22], "6": [22], "7": [8, 22], "8": [7, 23], "9": [23], "10": [23], "11": [12, 23], "12": [11, 24], "13": [24], "14": [24], "15": [24], "16": [21], "17": [21], "18": [1], "19": [20, 21], "20": [19, 1], "21": [19, 2, 16, 17], "22": [4, 5, 6, 7], "23": [8, 9, 10, 11], "24": [12, 13, 14, 15]}	{"1": [0, 5, 4, 3, 2, 1], "2": [12, 14], "3": [14, 15], "4": [15, 16], "5": [16, 17], "6": [16, 18], "7": [16, 19], "8": [19, 20], "9": [20, 21], "10": [20, 22], "11": [20, 23], "12": [23, 24], "13": [24, 25], "14": [24, 26], "15": [24, 27], "16": [11, 28], "17": [10, 29], "18": [2, 30], "19": [6, 9], "20": [7, 6, 4, 3, 8], "21": [10, 9, 13, 12, 11], "22": [16], "23": [20], "24": [24]}
"245"	"CC(=O)NC1C(C(C(OC1O)CO)OC2C(C(C(C(O2)CO)O)O)O)O"	{"1": "CC", "2": "C=O", "3": "CN", "4": "CN", "5": "CO", "6": "CC", "7": "CO", "8": "CO", "9": "CO", "10": "CC", "11": "CO", "12": "CO", "13": "CO", "14": "CO", "15": "CO", "16": "C1CCOCC1", "17": "C1CCOCC1", "18": "C"}	{"1": [18], "2": [18], "3": [4, 18], "4": [3, 16], "5": [16], "6": [7, 16], "7": [6], "8": [9, 16], "9": [8, 17], "10": [11, 17], "11": [10], "12": [17], "13": [17], "14": [17], "15": [16], "16": [4, 5, 6, 8, 15], "17": [9, 10, 12, 13, 14], "18": [1, 2, 3]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [9, 10], "6": [7, 11], "7": [11, 12], "8": [6, 13], "9": [13, 14], "10": [18, 20], "11": [20, 21], "12": [17, 22], "13": [16, 23], "14": [15, 24], "15": [5, 25], "16": [4, 9, 8, 7, 6, 5], "17": [15, 16, 17, 18, 19, 14], "18": [1]}
"246"	"CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)OS(=O)(=O)O"	{"1": "CC", "2": "C=O", "3": "CC", "4": "CO", "5": "OS", "6": "O=S", "7": "O=S", "8": "OS", "9": "C1CCCCC1", "10": "C1CCCCC1", "11": "C1CCCCC1", "12": "C1CCCC1", "13": "S"}	{"1": [9], "2": [12], "3": [11], "4": [5, 9], "5": [4, 13], "6": [13], "7": [13], "8": [13], "9": [1, 4, 10], "10": [9, 11], "11": [3, 10, 12], "12": [2, 11], "13": [5, 6, 7, 8]}	{"1": [0, 1], "2": [17, 18], "3": [13, 19], "4": [4, 20], "5": [20, 21], "6": [21, 22], "7": [21, 23], "8": [21, 24], "9": [2, 3, 4, 5, 6, 1], "10": [7, 8, 9, 10, 1, 6], "11": [11, 12, 13, 14, 9, 10], "12": [15, 14, 13, 17, 16], "13": [21]}
"250"	"CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)C=C4C(=C(C(=O)N4)C=C)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "C=O", "6": "CO", "7": "CC", "8": "CC", "9": "CC", "10": "C=C", "11": "C=O", "12": "CC", "13": "CC", "14": "C=C", "15": "CC", "16": "CC", "17": "CC", "18": "CC", "19": "C=O", "20": "CO", "21": "CC", "22": "C=C", "23": "C=O", "24": "CC", "25": "C=C", "26": "CC", "27": "C1=C[NH]C=C1", "28": "C1=C[NH]C=C1", "29": "C1=CCNC1", "30": "C1=CCNC1", "31": "C", "32": "C"}	{"1": [27], "2": [3, 27], "3": [2, 4], "4": [3, 31], "5": [31], "6": [31], "7": [8, 27], "8": [7, 28], "9": [10, 28], "10": [9, 29], "11": [29], "12": [29], "13": [14, 29], "14": [13], "15": [28], "16": [17, 28], "17": [16, 18], "18": [17, 32], "19": [32], "20": [32], "21": [22, 27], "22": [21, 30], "23": [30], "24": [25, 30], "25": [24], "26": [30], "27": [1, 2, 7, 21], "28": [8, 9, 15, 16], "29": [10, 11, 12, 13], "30": [22, 23, 24, 26], "31": [4, 5, 6], "32": [18, 19, 20]}	{"1": [0, 1], "2": [5, 6], "3": [6, 7], "4": [7, 8], "5": [8, 9], "6": [8, 10], "7": [4, 11], "8": [11, 12], "9": [15, 17], "10": [17, 18], "11": [21, 22], "12": [20, 24], "13": [19, 25], "14": [25, 26], "15": [14, 27], "16": [13, 28], "17": [28, 29], "18": [29, 30], "19": [30, 31], "20": [30, 32], "21": [2, 33], "22": [33, 34], "23": [37, 38], "24": [36, 40], "25": [40, 41], "26": [35, 42], "27": [1, 2, 3, 4, 5], "28": [13, 12, 16, 15, 14], "29": [19, 18, 23, 21, 20], "30": [35, 34, 39, 37, 36], "31": [8], "32": [30]}
"251"	"CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O"	{"1": "CC", "2": "C=C", "3": "CC", "4": "CC", "5": "C=C", "6": "C=O", "7": "CC", "8": "CC", "9": "C=C", "10": "CC", "11": "CC", "12": "CC", "13": "CC", "14": "C=O", "15": "CO", "16": "C=C", "17": "CC", "18": "C=O", "19": "CC", "20": "CC", "21": "C=C", "22": "CC", "23": "CC", "24": "CC", "25": "C=O", "26": "CO", "27": "C1=CCNC1", "28": "C1=C[NH]C=C1", "29": "C1=CCNC1", "30": "C1=CCN=C1", "31": "C", "32": "C"}	{"1": [27], "2": [3, 27], "3": [2, 28], "4": [5, 28], "5": [4, 29], "6": [29], "7": [29], "8": [9, 29], "9": [8], "10": [28], "11": [12, 28], "12": [11, 13], "13": [12, 31], "14": [31], "15": [31], "16": [17, 27], "17": [16, 30], "18": [30], "19": [30], "20": [21, 30], "21": [20], "22": [23, 27], "23": [22, 24], "24": [23, 32], "25": [32], "26": [32], "27": [1, 2, 16, 22], "28": [3, 4, 10, 11], "29": [5, 6, 7, 8], "30": [17, 18, 19, 20], "31": [13, 14, 15], "32": [24, 25, 26]}	{"1": [0, 1], "2": [3, 4], "3": [4, 5], "4": [8, 10], "5": [10, 11], "6": [14, 15], "7": [13, 17], "8": [12, 18], "9": [18, 19], "10": [7, 20], "11": [6, 21], "12": [21, 22], "13": [22, 23], "14": [23, 24], "15": [23, 25], "16": [27, 28], "17": [28, 29], "18": [31, 32], "19": [34, 35], "20": [33, 36], "21": [36, 37], "22": [2, 38], "23": [38, 39], "24": [39, 40], "25": [40, 41], "26": [40, 42], "27": [1, 2, 3, 26, 27], "28": [6, 5, 9, 8, 7], "29": [12, 11, 16, 14, 13], "30": [30, 29, 34, 33, 31], "31": [23], "32": [40]}
"252"	"CC(C(C1=NC2=C(NC1)NC(=NC2=O)N)O)O"	{"1": "CC", "2": "CC", "3": "CC", "4": "C=O", "5": "CN", "6": "CO", "7": "CO", "8": "C1=CNCC=N1", "9": "C1=CNC=NC1", "10": "C", "11": "C"}	{"1": [10], "2": [10, 11], "3": [8, 11], "4": [9], "5": [9], "6": [11], "7": [10], "8": [3, 9], "9": [4, 5, 8], "10": [1, 2, 7], "11": [2, 3, 6]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [12, 13], "5": [10, 14], "6": [2, 15], "7": [1, 16], "8": [3, 8, 7, 6, 5, 4], "9": [9, 10, 11, 12, 5, 6], "10": [1], "11": [2]}
"253"	"C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2"	{"1": "C1CCSC1", "2": "CC", "3": "CC", "4": "CC", "5": "CC", "6": "C=O", "7": "CO", "8": "C=O", "9": "CC", "10": "C1CNCN1", "11": "C"}	{"1": [9, 10], "2": [9, 3], "3": [2, 4], "4": [3, 5], "5": [4, 11], "6": [11], "7": [11], "8": [10], "9": [2, 1], "10": [8, 1], "11": [5, 6, 7]}	{"1": [0, 1, 2, 3, 4], "2": [5, 6], "3": [6, 7], "4": [7, 8], "5": [8, 9], "6": [9, 10], "7": [9, 11], "8": [13, 14], "9": [3, 5], "10": [12, 2, 1, 15, 13], "11": [9]}
"258"	"CN(CCC(CC(=O)NC1C=CC(OC1C(=O)O)N2C=CC(=NC2=O)N)N)C(=N)N"	{"1": "CN", "2": "CN", "3": "CC", "4": "CC", "5": "CC", "6": "CC", "7": "C=O", "8": "CN", "9": "CN", "10": "CC", "11": "C=O", "12": "CO", "13": "CN", "14": "C=O", "15": "CN", "16": "CN", "17": "CN", "18": "C=N", "19": "CN", "20": "C1=CCOCC1", "21": "C1=CNCN=C1", "22": "N", "23": "C", "24": "C", "25": "C", "26": "C"}	{"1": [22], "2": [3, 22], "3": [2, 4], "4": [3, 23], "5": [6, 23], "6": [5, 24], "7": [24], "8": [9, 24], "9": [8, 20], "10": [20, 25], "11": [25], "12": [25], "13": [20, 21], "14": [21], "15": [21], "16": [23], "17": [22, 26], "18": [26], "19": [26], "20": [9, 10, 13], "21": [13, 14, 15], "22": [1, 2, 17], "23": [4, 5, 16], "24": [6, 7, 8], "25": [10, 11, 12], "26": [17, 18, 19]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [6, 8], "9": [8, 9], "10": [14, 15], "11": [15, 16], "12": [15, 17], "13": [12, 18], "14": [23, 24], "15": [21, 25], "16": [4, 26], "17": [1, 27], "18": [27, 28], "19": [27, 29], "20": [9, 14, 13, 12, 11, 10], "21": [19, 20, 21, 22, 23, 18], "22": [1], "23": [4], "24": [6], "25": [15], "26": [27]}
"6076"	"C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O"	{"1": "C1COPOC1", "2": "CN", "3": "CO", "4": "O=P", "5": "OP", "6": "CN", "7": "C1CCOC1", "8": "C1=NCCN1", "9": "C1=CN=CN=C1", "10": "P"}	{"1": [7, 10], "2": [9], "3": [7], "4": [10], "5": [10], "6": [7, 8], "7": [6, 3, 1], "8": [6, 9], "9": [2, 8], "10": [4, 5, 1]}	{"1": [0, 20, 18, 17, 2, 1], "2": [10, 15], "3": [3, 16], "4": [18, 19], "5": [18, 21], "6": [4, 6], "7": [3, 2, 1, 5, 4], "8": [7, 6, 14, 9, 8], "9": [10, 11, 12, 13, 14, 9], "10": [18]}
"287"	"C1=CC=C(C(=C1)C(=O)O)NCC(=O)C(C(COP(=O)(O)O)O)O"	{"1": "C1=CC=CC=C1", "2": "C=O", "3": "CO", "4": "CN", "5": "CN", "6": "CC", "7": "C=O", "8": "CC", "9": "CC", "10": "CC", "11": "CO", "12": "OP", "13": "O=P", "14": "OP", "15": "OP", "16": "CO", "17": "CO", "18": "CC", "19": "C", "20": "C", "21": "C", "22": "C", "23": "P"}	{"1": [18, 4], "2": [19], "3": [19], "4": [5, 1], "5": [4, 6], "6": [5, 20], "7": [20], "8": [20, 21], "9": [21, 22], "10": [11, 22], "11": [10, 12], "12": [11, 23], "13": [23], "14": [23], "15": [23], "16": [22], "17": [21], "18": [1, 19], "19": [18, 2, 3], "20": [6, 7, 8], "21": [8, 9, 17], "22": [9, 10, 16], "23": [12, 13, 14, 15]}	{"1": [0, 5, 4, 3, 2, 1], "2": [6, 7], "3": [6, 8], "4": [3, 9], "5": [9, 10], "6": [10, 11], "7": [11, 12], "8": [11, 13], "9": [13, 14], "10": [14, 15], "11": [15, 16], "12": [16, 17], "13": [17, 18], "14": [17, 19], "15": [17, 20], "16": [14, 21], "17": [13, 22], "18": [4, 6], "19": [6], "20": [11], "21": [13], "22": [14], "23": [17]}
"6132"	"C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O"	{"1": "C1=CNCN=C1", "2": "CN", "3": "CN", "4": "CC", "5": "CO", "6": "OP", "7": "O=P", "8": "OP", "9": "OP", "10": "OP", "11": "O=P", "12": "OP", "13": "OP", "14": "CO", "15": "CO", "16": "C=O", "17": "C1CCOC1", "18": "P", "19": "P"}	{"1": [16, 2, 3], "2": [1], "3": [1, 17], "4": [5, 17], "5": [4, 6], "6": [5, 18], "7": [18], "8": [18], "9": [10, 18], "10": [9, 19], "11": [19], "12": [19], "13": [19], "14": [17], "15": [17], "16": [1], "17": [3, 4, 14, 15], "18": [6, 7, 8, 9], "19": [10, 11, 12, 13]}	{"1": [0, 6, 5, 3, 2, 1], "2": [6, 7], "3": [2, 8], "4": [11, 13], "5": [13, 14], "6": [14, 15], "7": [15, 16], "8": [15, 17], "9": [15, 18], "10": [18, 19], "11": [19, 20], "12": [19, 21], "13": [19, 22], "14": [10, 23], "15": [9, 24], "16": [3, 4], "17": [9, 8, 12, 11, 10], "18": [15], "19": [19]}
"292"	"C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O"	{"1": "C1=CNCN=C1", "2": "CN", "3": "CN", "4": "CC", "5": "CO", "6": "OP", "7": "O=P", "8": "OP", "9": "OP", "10": "OP", "11": "O=P", "12": "OP", "13": "OP", "14": "CO", "15": "CC", "16": "CO", "17": "CO", "18": "CO", "19": "CO", "20": "CO", "21": "CO", "22": "C=O", "23": "C1CCOC1", "24": "C1CCOCC1", "25": "P", "26": "P"}	{"1": [22, 2, 3], "2": [1], "3": [1, 23], "4": [5, 23], "5": [4, 6], "6": [5, 25], "7": [25], "8": [25], "9": [10, 25], "10": [9, 26], "11": [26], "12": [26], "13": [14, 26], "14": [13, 24], "15": [16, 24], "16": [15], "17": [24], "18": [24], "19": [24], "20": [23], "21": [23], "22": [1], "23": [3, 4, 20, 21], "24": [14, 15, 17, 18, 19], "25": [6, 7, 8, 9], "26": [10, 11, 12, 13]}	{"1": [0, 6, 5, 3, 2, 1], "2": [6, 7], "3": [2, 8], "4": [11, 13], "5": [13, 14], "6": [14, 15], "7": [15, 16], "8": [15, 17], "9": [15, 18], "10": [18, 19], "11": [19, 20], "12": [19, 21], "13": [19, 22], "14": [22, 23], "15": [27, 29], "16": [29, 30], "17": [26, 31], "18": [25, 32], "19": [24, 33], "20": [10, 34], "21": [9, 35], "22": [3, 4], "23": [9, 8, 12, 11, 10], "24": [24, 25, 26, 27, 28, 23], "25": [15], "26": [19]}
"293"	"C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCCN)O)O"	{"1": "C1=CNCN=C1", "2": "CN", "3": "CN", "4": "CC", "5": "CO", "6": "OP", "7": "O=P", "8": "OP", "9": "OP", "10": "OP", "11": "O=P", "12": "OP", "13": "OP", "14": "CO", "15": "CC", "16": "CN", "17": "CO", "18": "CO", "19": "C=O", "20": "C1CCOC1", "21": "P", "22": "P"}	{"1": [19, 2, 3], "2": [1], "3": [1, 20], "4": [5, 20], "5": [4, 6], "6": [5, 21], "7": [21], "8": [21], "9": [10, 21], "10": [9, 22], "11": [22], "12": [22], "13": [14, 22], "14": [13, 15], "15": [14, 16], "16": [15], "17": [20], "18": [20], "19": [1], "20": [3, 4, 17, 18], "21": [6, 7, 8, 9], "22": [10, 11, 12, 13]}	{"1": [0, 6, 5, 3, 2, 1], "2": [6, 7], "3": [2, 8], "4": [11, 13], "5": [13, 14], "6": [14, 15], "7": [15, 16], "8": [15, 17], "9": [15, 18], "10": [18, 19], "11": [19, 20], "12": [19, 21], "13": [19, 22], "14": [22, 23], "15": [23, 24], "16": [24, 25], "17": [10, 26], "18": [9, 27], "19": [3, 4], "20": [9, 8, 12, 11, 10], "21": [15], "22": [19]}
"6255"	"C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O"	{"1": "CO", "2": "CO", "3": "CO", "4": "CO", "5": "CO", "6": "CO", "7": "CC", "8": "CO", "9": "CO", "10": "CO", "11": "CO", "12": "CC", "13": "C1CCOCC1", "14": "C1CCOCC1"}	{"1": [12], "2": [3, 13], "3": [2, 14], "4": [14], "5": [14], "6": [14], "7": [8, 14], "8": [7], "9": [13], "10": [13], "11": [13], "12": [1, 13], "13": [12, 2, 9, 10, 11], "14": [3, 4, 5, 6, 7]}	{"1": [0, 22], "2": [5, 7], "3": [7, 8], "4": [13, 14], "5": [12, 15], "6": [11, 16], "7": [9, 17], "8": [17, 18], "9": [4, 19], "10": [3, 20], "11": [2, 21], "12": [0, 1], "13": [1, 6, 5, 4, 3, 2], "14": [9, 10, 11, 12, 13, 8]}
"295"	"C1C2C(C(C(O2)N3C=NC4=C3NC(=NC4=O)N)O)OP(=O)(O1)O"	{"1": "C1COPOC1", "2": "C=O", "3": "CN", "4": "CO", "5": "O=P", "6": "OP", "7": "CN", "8": "C1CCOC1", "9": "C1=C[NH]C=N1", "10": "C1=CNC=NC1", "11": "P"}	{"1": [8, 11], "2": [10], "3": [10], "4": [8], "5": [11], "6": [11], "7": [8, 9], "8": [7, 4, 1], "9": [7, 10], "10": [2, 3, 9], "11": [5, 6, 1]}	{"1": [0, 21, 19, 18, 2, 1], "2": [14, 15], "3": [12, 16], "4": [3, 17], "5": [19, 20], "6": [19, 22], "7": [4, 6], "8": [3, 2, 1, 5, 4], "9": [7, 6, 10, 9, 8], "10": [11, 12, 13, 14, 9, 10], "11": [19]}
"299"	"C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl"	{"1": "C1CC2CCC1C2", "2": "CCl", "3": "CCl", "4": "CCl", "5": "CCl", "6": "CCl", "7": "CCl", "8": "CCl", "9": "CCl", "10": "CCl", "11": "CCl", "12": "C1CCC1", "13": "C1CCC1", "14": "C=O", "15": "C1CC2CCC1C2", "16": "C"}	{"1": [14, 8, 11, 15], "2": [15], "3": [16], "4": [16], "5": [15], "6": [15], "7": [15], "8": [1], "9": [15], "10": [15], "11": [1], "12": [15], "13": [15], "14": [1], "15": [2, 5, 6, 7, 9, 10, 12, 13, 1, 16], "16": [3, 4, 15]}	{"1": [0, 2, 3, 4, 5, 6, 7], "2": [10, 11], "3": [9, 12], "4": [9, 13], "5": [8, 14], "6": [7, 15], "7": [6, 16], "8": [5, 17], "9": [4, 18], "10": [3, 19], "11": [2, 20], "12": [2, 7, 8, 3], "13": [5, 6, 10, 4], "14": [0, 1], "15": [3, 4, 6, 7, 8, 9, 10], "16": [9]}
"302"	"CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(=O)CC4C3(CCC(C4)O)C)O)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "C=O", "6": "CO", "7": "CC", "8": "C=O", "9": "CO", "10": "CC", "11": "CO", "12": "CC", "13": "C1CCCC1", "14": "C1CCCCC1", "15": "C1CCCCC1", "16": "C1CCCCC1", "17": "C", "18": "C"}	{"1": [17], "2": [3, 17], "3": [2, 4], "4": [3, 18], "5": [18], "6": [18], "7": [13, 17], "8": [15], "9": [16], "10": [16], "11": [14], "12": [14], "13": [7, 14], "14": [11, 12, 13, 15], "15": [8, 14, 16], "16": [9, 10, 15], "17": [1, 2, 7], "18": [4, 5, 6]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [4, 6], "7": [1, 7], "8": [16, 17], "9": [23, 25], "10": [20, 26], "11": [12, 27], "12": [11, 28], "13": [7, 8, 9, 10, 11], "14": [12, 13, 14, 15, 10, 11], "15": [16, 18, 19, 20, 14, 15], "16": [21, 22, 23, 24, 19, 20], "17": [1], "18": [4]}
"6676"	"CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "C=O", "6": "CO", "7": "CC", "8": "CO", "9": "CC", "10": "CO", "11": "CO", "12": "CC", "13": "C1CCCC1", "14": "C1CCCCC1", "15": "C1CCCCC1", "16": "C1CCCCC1", "17": "C", "18": "C"}	{"1": [17], "2": [3, 17], "3": [2, 4], "4": [3, 18], "5": [18], "6": [18], "7": [13, 17], "8": [16], "9": [16], "10": [15], "11": [14], "12": [14], "13": [7, 14], "14": [11, 12, 13, 15], "15": [10, 14, 16], "16": [8, 9, 15], "17": [1, 2, 7], "18": [4, 5, 6]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [4, 6], "7": [1, 7], "8": [22, 24], "9": [19, 25], "10": [16, 26], "11": [12, 27], "12": [11, 28], "13": [7, 8, 9, 10, 11], "14": [12, 13, 14, 15, 10, 11], "15": [16, 17, 18, 19, 14, 15], "16": [20, 21, 22, 23, 18, 19], "17": [1], "18": [4]}
"5997"	"CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CC", "6": "CC", "7": "CC", "8": "CC", "9": "CO", "10": "CC", "11": "CC", "12": "C1CCCC1", "13": "C1CCCCC1", "14": "C1=CCCCC1", "15": "C1CCCCC1", "16": "C", "17": "C"}	{"1": [16], "2": [16], "3": [4, 16], "4": [3, 5], "5": [4, 6], "6": [5, 17], "7": [17], "8": [12, 17], "9": [15], "10": [15], "11": [13], "12": [8, 13], "13": [11, 12, 14], "14": [13, 15], "15": [9, 10, 14], "16": [1, 2, 3], "17": [6, 7, 8]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [6, 8], "9": [23, 25], "10": [20, 26], "11": [12, 27], "12": [8, 9, 10, 11, 12], "13": [13, 14, 15, 16, 11, 12], "14": [17, 18, 19, 20, 15, 16], "15": [21, 22, 23, 24, 19, 20], "16": [1], "17": [6]}
"306"	"C=C(C(=O)O)OC1C=C(C=CC1O)C(=O)O"	{"1": "C=C", "2": "CC", "3": "C=O", "4": "CO", "5": "CO", "6": "CO", "7": "CO", "8": "CC", "9": "C=O", "10": "CO", "11": "C1=CCCC=C1", "12": "C", "13": "C", "14": "C"}	{"1": [12], "2": [12, 13], "3": [13], "4": [13], "5": [6, 12], "6": [5, 11], "7": [11], "8": [11, 14], "9": [14], "10": [14], "11": [6, 7, 8], "12": [1, 2, 5], "13": [2, 3, 4], "14": [8, 9, 10]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [2, 4], "5": [1, 5], "6": [5, 6], "7": [11, 12], "8": [8, 13], "9": [13, 14], "10": [13, 15], "11": [6, 11, 10, 9, 8, 7], "12": [1], "13": [2], "14": [13]}
"6131"	"C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O"	{"1": "C1=CNCN=C1", "2": "CN", "3": "CN", "4": "CC", "5": "CO", "6": "OP", "7": "O=P", "8": "OP", "9": "OP", "10": "CO", "11": "CO", "12": "C=O", "13": "C1CCOC1", "14": "P"}	{"1": [12, 2, 3], "2": [1], "3": [1, 13], "4": [5, 13], "5": [4, 6], "6": [5, 14], "7": [14], "8": [14], "9": [14], "10": [13], "11": [13], "12": [1], "13": [3, 4, 10, 11], "14": [6, 7, 8, 9]}	{"1": [0, 6, 5, 3, 2, 1], "2": [6, 7], "3": [2, 8], "4": [11, 13], "5": [13, 14], "6": [14, 15], "7": [15, 16], "8": [15, 17], "9": [15, 18], "10": [10, 19], "11": [9, 20], "12": [3, 4], "13": [9, 8, 12, 11, 10], "14": [15]}
