cid,smiles
11646402,C1CCC2=C(C1)C3=C(N=CN=C3S2)NCCCNCC4=CC(=CC=C4)F
13772686,C1CNC(C2=C1SC=C2)CC3=CC=CC=C3Cl
18267497,C1CCN(C1)C2=NN=C(N2C3CC3)SCC4=CC5=CC=CC=C5N=C4Cl
19932959,C1CN(CCN1CCC2=NN=C(S2)N)C3=CC=CC(=C3)C(F)(F)F
19374850,CC1=C(N=C(S1)N(CC2CC2)C(C)C3=CC=CC=C3)C4=C(C=C(C=C4)Cl)Cl
1590517,CC1=C(C(=CC=C1)NC2=NC(=C(C(=C2F)N3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl)Cl)F)C
24929089,C1CN(CC2=CN=C(N=C21)C3=CC=CS3)CC4=C(C=CC(=C4Cl)F)F
29407520,C1CCC(CC1)C2=NN=C(N2N)SCC3=C(C(=C(C(=C3F)F)F)F)F
21415406,CC(C)C1CCCCC1C(CN2C=CN=C2)SCC3=CC(=C(C=C3)Cl)Cl
9291815,C1CCC(CC1)N2C(=NN=C2SCC3=C(SN=N3)Cl)CC4=CC=CS4
3815032,C1CNCCN(C1)C(C2=CC(=CC=C2)Cl)C3=CSC=C3
3745193,C1CNCCN(C1)C(C2=CC=C(C=C2)F)C3=CC=C(S3)Br
11404400,CC1=C(C=CC=C1SC2=CC=CC(=C2C3CCNCC3)F)F
28383623,CC1=CC(=CC=C1)C2=CC(=NC(=N2)SCC3=CC=C(C=C3)Cl)N4CCN(CC4)C
18921720,CCC1=C(C(=NC(=N1)Cl)N2CCC3=C(C2C)SC=C3)C
24460061,CC1=CC(=CC=C1)C2=CC(=NC3=C2C4=C(S3)CCCC4)C5=CC(=C(C=C5Cl)Cl)F
21716441,C1CCN(CC1)CCN2C=C(C3=C2C=CC=C3Cl)C4=CN=CC(=C4)C5=CSC=C5
16625510,C1CCN(C1)C2=NN=C(N2C3=CC=CC=C3Cl)SCC4=NC5=CC=CC=C5N4C(F)F
24913857,C1CN(CC2=CN=C(N=C21)C3=CC=C(C=C3)N)CC4=CN=C(C=C4)C5=CC=C(S5)Cl
11795665,C1=CC=C(C=C1)C2=C(C3=CC=CC=C3N2)C4NC5=C(S4)C=C(C=C5)Br
15350611,CCC1=NN=C2N1NC(S2)C3=C(N=C4C=CC(=CC4=C3)C)Cl
18878301,C1CCC(CC1)CCN2C3=CC=CC=C3N=C2CSC4=CC=C(C=C4)Cl
26436615,CC1=C(SC2=NC=NC(=C12)N3CCN(CC3)CC4=CC=C(C=C4)C(F)(F)F)C
25018539,C1CC2CC3=CC=CC=C3CC1CN2CC4=CC=C(S4)Br
19727122,CC(C)N1C(=NN=C1SCC2=CC(=CC=C2)F)C3CC3
16941488,CSC1=CC=CC2=C1N=C(S2)N3CCN(CC3)C4=NC5=C(S4)C=C(C=C5)F
20518447,CCC1CSC(S1)(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3
16062091,CC(C)N1CCC(CC1)C2=NC(=CS2)C3=CC(=CC=C3)F
16097214,CC1CN(CCN1C2=NC=NC(=C2)NC3=CC=C(C=C3)S(F)(F)(F)(F)F)C4=C(C=CC=N4)Cl
2412394,C1CCN(CC1)CC2=NC3=C(C4=C(S3)CCCC4)C(=N2)Cl
9944827,C1CN2CCC1C(C2)C3=NSN=C3SCCCCCl
24845015,CN1CCN(CC1)C2=NC(=C(C(=N2)Cl)SC)NCC3CC3
13812206,C1CSC2=NC(=C(N21)C3=CC=NC=C3)C4=CC=C(C=C4)F
21813222,CC1=C2CCC(SC2=NC(=N1)N)NC3=CC=C(C=C3)Cl
25106928,CC1=CSC2=C1N=C(N=C2N3C(=NC(=N3)NC4=CC5=C(CCN(CCC5)C6CCCC6)N=C4)N)Cl
15604258,CC1=NC=C(S1)C2=NN=C(N2C)CCCCN3CC4CC4(C3)C5=CC=C(C=C5)C(F)(F)F
255515,C1=CC=C2C=C3C(=CC2=C1)N(C4=CC=CC=C4S3)CCCl
20650476,C1N(C2=C(S1)C=C(C=C2)Cl)CCC3=CC=CC=C3
16459804,C1CCC(CC1)N2C(=NN=C2SCC3=CN=C(C=C3)Cl)C4=CN=CC=C4
28480136,CC(C)(C)C1CCC2=C(C1)SC3=NC=NC(=C23)NC4=CC(=CC=C4)F
29563687,CC(C1=C(C=CC=C1SC2=NN=NN2C3CCCC3)F)N
23936327,CC1CCC2=C(C1)C3=C(N=CN=C3S2)NC4=CC(=C(C=C4)C)Cl
11656831,C1CN(CCN1C2=C(C=CC=N2)C(F)(F)F)C3=NC4=C(C=C(C=C4N3)C(F)(F)F)C5=CC6=CC=CC=C6S5
21527547,C1CCC(C1)SNC2=CC(=C(C=C2Cl)Cl)Cl
25256910,CC1=C(C=C(C=C1F)N2C(=NN=N2)C3=C(N=CC(=C3)C4=CC5=C(S4)CCNCC5)N)F
9797622,CC1=NC2=C(S1)CC3=C(C=CC=C32)C4=CC=C(C=C4)C(F)(F)F
29257752,C1CC(C2=C(C1)N(N=C2)C3=CC=CC=C3F)NCC4=CC=C(S4)Cl
20518968,CCC1CCSC(S1)(CCCC2=CC=CC=C2Cl)CN3C=CN=C3
8277275,C1C(C1(Cl)Cl)CSC2=NN=C(S2)NCC3=CC=CC=C3
3938860,C1CNC2=C1C(=NN2C3=CC=CC=C3Cl)CC4=CC=CS4
9848626,CC1=CC(=C2CCN(C2=N1)C3=C(C=C(C=C3)C(F)(F)F)C(F)(F)F)N4C=CC(=N4)C5=NC=CS5
23765773,CCCC1=C2C3=C(C(=NC=N3)Cl)SC2=NC4=C1CCCC4
24915686,C1CCC(CC1)C2=NC=C3CN(CCC3=N2)CC4=CC=C(S4)C5=CC(=CC=C5)C(F)(F)F
4864742,CC(C1=NN2C=NC3=C(C2=N1)C4=C(S3)CCCC4)N5C(=CC(=N5)C(F)(F)F)C6CC6
20484301,CC1=CSC2=C1C3=C(C=C2)NC4=C3CN(CC4)CCCC(C5=CC=C(C=C5)F)C6=CC=C(C=C6)F
4006802,C1CNC2=C1C(=NN2C3=C(C=C(C=C3)Cl)Cl)CC4=CC=CS4
21992313,CCN1CCCC1CNC2=NC(=CS2)C3(CCC3)C4=CC=C(C=C4)Cl
18570054,C1CN2C(=NN=C2SCC3=CC=C(C=C3)Cl)N1C4=CC=C(C=C4)F
12628523,C1=CC=C(C=C1)N2C3(C2(C4(C3(S4)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F
21424046,C1C2CC3CC1CC(C2)(C3)C(CN4C=CN=C4)SC5=CC=C(C=C5)F
1462128,C1CCN(C1)C2=NC=NC3=C2SN=C3C4=CC=C(C=C4)Cl
15872410,C1CNCCC1N2C=NC(=C2C3=CC(=NC=C3)SC4=CC=CC=C4)C5=CC=C(C=C5)F
3796498,CCC1=CC=C(S1)C(C2=CC(=CC=C2)Br)N3CCCNCC3
11784650,CC(C)C1=CC(=NC=C1CN2CCSCC2)NC3=C(C=C(C=C3)Cl)Cl
24671025,C1CC1N2C(=NN=C2SCC3=NC=CN3C(F)F)C4=CC=NC=C4
16062325,CC1=C(N=C(S1)C2CCN(CC2)C(C)C)C3=CC=C(C=C3)Br
4304552,CC1=CC=C(C=C1)CC2=NSC(=N2)N3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F
17379448,CN1C(=NN=C1SCC2=CC=C(C=C2)F)C3CCCC3
21424083,C1C2CC3CC1CC(C2)(C3)C(CN4C=CN=C4)SC5=CC=C(C=C5)C(F)(F)F
24914470,C1CN(CC2=CN=C(N=C21)C3=CC=CS3)CC4=CN=C(C=C4)C5=CC(=CC(=C5)Br)Br
20191750,C1CN(CC2=C1SC=C2)CCCCCCl
4752789,C1CCN(CC1)CC2=CN3C(=NN=C3S2)C4=C(C5=CC=CC=C5S4)Cl
28436980,C1CSCC1NC2=C(C=CC(=C2)Cl)Cl
956380,C1CC2=C(C1)SC(=N2)NC3=CC=C(C=C3)F
17545073,C1CN(CCN1CC2=CC=C(S2)Br)C3=NC4=CC=CC=C4S3
950942,C1CC2=C(C1)SC3=NC=NC(=C23)NC4=CC(=CC=C4)Cl
10193548,CN1C2CCC1CC(C2)SC3=C(C=C(C=C3)C4=CN=CC=C4)Cl
10180393,CCCCCCCCCCNC1=NSC(=N1)N2CCN(CC2)C3=CC=C(C=C3)F
15350624,CCC1=NN=C2N1NC(S2)C3=CC4=CC=CC=C4N=C3Cl
27238147,C1CCC(CC1)NC2=NN=C(S2)SCC3=C(C(=CC=C3)F)F
17981848,C1CCC(CC1)N2C3=C(C=N2)C(=C(C=C3)C4=CC5=C(C=C4)N=C(S5)Cl)C6=CC=CC=C6
28787038,C1CSCCN1C(CN)C2=CC=CC=C2Cl
4618433,C1CCNC2=C(C1)C(=NN2C3=C(C=CC(=C3)C(F)(F)F)Cl)CC4=CC=CS4
18289120,C1CN(CCN1CC2=CC=C(S2)Br)CC3=CSC(=N3)C4=CSC=C4
3043302,C1CN(CCN1C2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl)C5=CC=NC=C5
28296891,C1CN(CCN1)C(C2=CC=C(C=C2)F)C3=NC=CS3
1846659,CC(C)CC1=NC2=C(C3=C1CCC3)C4=C(S2)C(=NC=N4)SCC5=CC=C(C=C5)Cl
29292,CN(C)CCCSC1=C2CCCCCC2=NC3=C1C=C(C=C3)Cl
5038911,CSCC1=NN(C2=C1CCCCN2)C3=CC=CC=C3Br
3300732,C1CN(CCC1C2=NC(=CS2)C3=CC(=CC=C3)Br)CC4=CC=NC5=CC=CC=C45
13032484,C1=CC=C2C(=C1)N(C3=C(S2)C=CC(=C3)Cl)CCCBr
10067661,CN(C)CCCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
22554346,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)CC3=CSC(=C3)C
1299759,C1CCC(C1)N2CCN(CC2)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)F
576097,C1CN(C2=CC=CC=C21)C3=NC(=CS3)C4=C(C=C(C=C4)Cl)Cl
19498127,CC1=CC(=NC2=C1C3=C(S2)C4=NC(=NN4C=N3)CN5C(=CC(=N5)C(F)(F)F)C6CC6)C(F)(F)F
10529497,C1=CC=C2C(=C1)N=C3C(=N2)C(SC3(Br)Br)(Br)Br
18570014,C1CN2C(=NN=C2SCC3=CC(=CC=C3)C(F)(F)F)N1C4=CC=CC=C4
24374060,C1CC1C2=NN=C(N2C3=CC=CC=C3)SCC4=CC(=CC=C4)Br
3736842,C1CNCCN(C1)C(C2=CC=C(C=C2)C3=CC=CC=C3)C4=CC=C(S4)Br
28432606,C1C2CC3CC1CC(C2)(C3)NCC4=CC=C(S4)Br
967348,CC1=C2CCCC2=NC(=N1)SCC3=CC=C(C=C3)Cl
12323717,CCC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCCl
16857557,C1CN(CCC1C2=NC3=CC=CC=C3S2)C4=NC5=C(S4)C=C(C=C5)F
29031986,C1CN2CCC1C(C2)NCC3=CC=C(C=C3)SC(F)(F)F
24947856,CN1CCN(CC1)CCCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
15129055,C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)CCCBr
22195277,C1CN(CCN1CC2=CC(=CC=C2)Cl)CC3=CSC(=N3)C4=CC=CC=C4Cl
703930,C1CCC2=C(CC1)SC3=NC=NC(=C23)NC4=CC=CC=C4F
24734648,C1CNCCN(C1)C2=NC=C(C3=C2C=CC(=N3)C(F)(F)F)C4=CSC=C4
16586396,CC1CCN(CC1)C2=NN=C(N2C3CC3)SCC4=CC=C(C=C4)Br
19843318,C1C2=C(C=CC(=C2)Cl)C(S1)(CC3=CC=CC=C3)CN4C=CN=C4
23961484,C1CN(CCN(C1)CC2=CC=C(S2)Br)CC3=CSC=C3
28474198,CC(C)(C)C1CCC2=C(C1)SC3=NC=NC(=C23)NC4=C(C=C(C=C4)Cl)Cl
24915066,C1CN(CC2=CN=C(N=C21)N)CC3=CN=C(S3)C4=CC=C(C=C4)Cl
11843837,CC1=C(C=C(N1C2=CC=C(C=C2)F)C3=C(C=C(C=C3)Cl)Cl)CN4CCSCC4
16941620,CC1=C2C(=C(C=C1)C)SC(=N2)N3CCN(CC3)C4=NC5=C(S4)C=C(C=C5)F
19029724,CC1(CCC2(CC1)CCN(C2)CCCN3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl)C
23136829,C1CN(CCN1CC2CC2CN)C3=CSC4=C3C=CC(=C4)C(F)(F)F
22273060,CCC(CC)SC1=NC2=NC(=C(C=C2N1)Cl)N3CCNCC3
22953906,C1CSCCN1C2=NNC(=C2C3=CC=NC=C3)C4=CC=C(C=C4)F
28398062,C1CN(CCC1CN)CC2=CC=C(S2)Cl
4566229,C1C(NC2=C1C=C(C=C2)C3=CC=CC=C3)C4=CC=C(S4)Cl
1735458,C1CCC(CC1)C2=NN=C(N2C3=CC=CC=C3)SCC4=CC=C(C=C4)Cl
25013320,CC1=NC(=NN1C2=CC(=C(C=C2)Cl)Cl)SCCCC3CCNC3
3045791,CN1CCN(CC1)C2CC3=CC=CC=C3SC4=CC(=C(C=C24)Cl)C(F)(F)F
13553806,CC1CCCCN1CCN2C3=CC=CC=C3SC4=CC(=C(C=C42)SC)Br
24916168,C1CN(CC2=CN=C(N=C21)C3=CC=C(C=C3)C(F)(F)F)CC4=NC(=CC=C4)C5=CSC=C5
23061445,CCCCC1=NC(=CC(=N1)N2CCN(CC2)CCCSC3=NN=C(N3C)C)C(F)F
16661465,CC1=CC=C(C=C1)SCC2=C(C3=C(N2)C=CC(=C3)Cl)CN4CCN(CC4)C
4010530,C1CCNC2=C(C1)C(=NN2C3=C(C=C(C=C3)Cl)Cl)CC4=CC=CS4
8548781,C1CN(CCN1CC2=CSC(=N2)C3=CC(=CC=C3)Br)C4=CC=CC=N4
13664809,C1CCC(CC1)C2=C(N=C(N2)C3=CC=C(C=C3)F)C4=CSC=C4
792495,C1CSCCN1CC2=CC(=CC=C2)C(F)(F)F
24911118,C1CN(CC2=CN=C(N=C21)N)CC3=C(N=C(S3)Cl)Cl
10288259,CCC1=C(N=C(C(=N1)NC2CCSC3=CC=CC=C23)CC)C4=C(C=C(C=C4)Cl)Cl
22005506,CC1(CC(CC(N1)(C)C)N2C=NC(=C2C3=NC=CC(=N3)SC)C4=CC=C(C=C4)F)C
24914219,CSC1=NC=C2CN(CCC2=N1)CC3=CN=C(C=C3)C4=CC=C(C=C4)F
11647232,C1CC1N2C(=NN=C2SCC3=NN(N=N3)C4=CC(=CC=C4)Cl)C5=CC=NC=C5
20546723,CCN1CC(C2=C(C1)SC(=C2)Br)C3=CC=C(C=C3)Br
12694053,CN1CCC(CC1)(C2=CC=CC=C2F)SCC3=CC(=C(C=C3)Cl)Cl
21827023,CCN1CCCC(C1)N(C2=NC(=NS2)C(Cl)(Cl)Cl)C3=NC(=NS3)C(Cl)(Cl)Cl
11220703,C1CC1(C2=CC=CC=C2)C3=NC(=CS3)C4=CC(=NC=C4)Cl
13712201,C1CC(C2=C(C1)C=CC=N2)SC3=NC4=CC(=C(C=C4S3)Cl)Cl
24909577,C1CN(CC2=CN=C(N=C21)C3=CC=CS3)CC4=CNC5=C4C=CC(=C5)F
28782729,C1CCN(C1)CCSC2=C(C=C(C=C2)Cl)N
15604127,CSC1=NC=CC(=N1)C2=C(N=C(S2)N3CCNCC3)C4=CC(=CC=C4)Cl
9906715,C1CN(CCN1CCNC2=NC3=CC=CC=C3S2)C4=CC=C(C=C4)F
4860218,CC1CCCC(C1)NC2=NC(=CS2)C3=CNC4=C3C=C(C=C4)F
24930810,C1CN(CC2=NC(=NC=C21)C3=CC=NC=C3)CC4=C(C5=CC=CC=C5S4)Br
24930444,C1CN(CC2=NC(=NC=C21)C3=CC=CS3)CCCl
3280022,C1CNC2=C1C(=NN2C3=CC=CC=C3Br)CC4=CC=CS4
4240228,C1CSC2=C(C13C4=C(C(CN3)C5=CC=CC=C5Cl)C6=CC=CC=C6N4)C=C(C=C2)F
3817133,C1CN(CCN1CC2=NC=CS2)C3=CC=CC(=C3)C(F)(F)F
65925,C1CN(CCN1CCSC2=NN=C3N2C=CC=C3)C4=C(C=C(C=C4)F)F
15692215,CC(C)N(C1=CC2=C(C=C1)N(C3=C(S2)C=CC(=C3)C(F)(F)F)C)C(C)C
16748950,CC1=CC=C(C=C1)C2CC3CCC(C2C4=NC=C(S4)C5=CC=C(C=C5)Cl)N3C
19726777,CCN1C(=NN=C1SCC2=CC(=CC=C2)F)C3CC3
17838441,CC1=C2C(=CC=C1)C3=C(C(=N2)C(F)(F)F)N=C(N3CCC4CCNCC4)C5=CC=CS5
25528761,C1C(N2C(=NN=C2S1)C3=CN=CC=C3)CBr
22763561,C1C(NCC2=C1N3C4=CC=CC=C4N=C3S2)CC(F)(F)F
12927011,CCN1CCSC1C2=CC=C(C=C2)Cl
17623088,CC1=CC=C(C=C1)C2=NN=C(N2C3CC3)SCC4CC4(Cl)Cl
479135,C1CSCCN1C2=CC=CC(=C2)NCC3=CC=C(C=C3)Cl
17622395,C1CC1N2C(=NN=C2SCC3CC3(Cl)Cl)C4=CC=NC=C4
3999117,C1CCC(CC1)N2C(=NN=C2SCC3=CC=C(C=C3)Br)C4=C(C=C(C=C4)Cl)Cl
2441143,C1CCC2=C(C1)C3=C(S2)N=CN=C3SC4=C5C=CC(=CC5=NC=C4)Cl
5145927,CC1=CC=C(S1)C2=NN(C3=C2CCCCN3)C4=CC=C(C=C4)Cl
4023041,CSCCC1=NN(C2=C1CCCCN2)C3=CC=CC(=C3)C(F)(F)F
29079884,C1CSC2=CC=CC=C2C1NC3=C(C=C(C=C3)F)Cl
20770643,C1CN(CCN1CCSC2=CC(=NC(=N2)N)Cl)C3=C(C=C(C=C3)F)F
3038808,C1CSCN1CCCCCCSC2=NC=C(C=C2)Cl
18413151,C1CN(CCN1)CCCSC2=NC(=C(C(=N2)N)CC3=CC=C(C=C3)F)N
10885152,CN(C)C1=NC2=C(C(C3=C(S2)N=C(N=C3Cl)N(C)C)C4=CC=C(C=C4)Cl)C(=N1)Cl
3033149,CCN(C)C1CCN(C1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl
17559472,C1CSC2=C(C1NC3=NC(=NC4=CC=CC=C43)C5=CN=CC=C5)C=C(C=C2)F
19626941,C1CN(CCN1CC2=CC=CS2)C3=C(C=C(C=C3)N)Cl
14906389,C1=CC=C2C(=C1)C3=CC=CC=C3SN2CC4=CC=C(C=C4)Cl
19978344,C1CN(CCN1CCCCN2C3=C(C4=CC=CC=C42)C(=CC=C3)Cl)C5=NSC6=CC=CC=C65
3833003,C1CNCCN(C1)C(C2=CSC=C2)C3=C(C=C(C=C3)Cl)Cl
7483687,C1=CC=C2C(=C1)C(C3=CC=CC=C32)SC4=NN=C(N4N)C5=CC(=CC=C5)Cl
18187570,CCC1=C(SC(=N1)CC2=CC(=CC(=C2)F)F)C3CCNCC3
3733264,C1CCC(CC1)SC2=NC(=NC3=C2CCCC3)SCC4=CC=C(C=C4)Cl
1408788,C1CC2=C(C1)N=CN=C2SCC3=CC=CC=C3Cl
29784582,C1CCC(C1)C2=NC(=NN2)SCC3=CN4C=C(C=CC4=N3)Cl
22272919,CCC(CC)SC1=NC2=CC(=C(C=C2N1)Cl)N3CCCN(CC3)C
24826000,CNC1CCN(C1)C2=NC(=NC3=C2SC4=C3C=CC(=C4)C(F)(F)F)N
10852994,C1CSCCN1C2=NC(=NC(=N2)Cl)N3CCSCC3
3045637,CC(C)(C)N1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl
19785482,C1CN2CCC1C(C2)SC3=CC=C(C=C3)C(F)(F)F
16941669,CC1=C(C=CC2=C1N=C(S2)N3CCN(CC3)C4=NC5=C(S4)C=C(C=C5)Br)Cl
7649359,C1CC1N2C(=NN=C2SCC3=CC(=CC=C3)Cl)CC4=CC=CS4
1982932,CC1=NN2C(=N1)C3=C(N4C2=NN=C4SCC5=C(C=C(C=C5)Cl)Cl)SC6=C3CCCC6
7110113,C1CN(CCN1C2=NC3=CC=CC=C3S2)C4=NC5=C(C=CC=C5S4)F
4279478,C1CCN(C1)C2=NC3=C(S2)C(=CC(=N3)C4=CC=CC=C4)C(F)(F)F
19936629,CN1CCC(CC1)SC2=CNC3=C2C=C(C=C3)I
16941447,CC1=C2C(=CC=C1)SC(=N2)N3CCN(CC3)C4=NC5=C(C=CC(=C5S4)Cl)Cl
5035884,CSC1=CC=CC=C1C2=NN(C3=C2CCN3)C4=CC=CC=C4C(F)(F)F
19573446,CCC(C)(C)C1CCC2=C(C1)SC3=C2C4=NC(=NN4C=N3)C5=C(C=NN5)Cl
14053829,CC1=NC(=CC=C1)NC2=NC3=C(S2)CC4=C3C=CC=C4F
8319182,CC1=NC2=C(C3=C(S2)CCC3)C(=N1)SCC4CC4(Cl)Cl
1099037,C1CN(CCC1CC2=CC=CC=C2)CC3=CC(=CS3)Br
3038824,C1CSCN1CCCCCCCCCCSC2=NC=C(C=C2)Br
22024323,CC(C)CN(CC1CC1)C2=C(N=C3N2C=CC=C3C4=C(C=C(C=C4)Cl)Cl)SC
243187,C1=CC=C2C(=C1)C=CC3=C2SC4=CC=CC=C4N3CCCl
11641648,C1CN(C(CN1CC2=CSC3=CC=CC=C32)C4=CC=C(C=C4)Cl)C5=C(C=C(C=C5)Cl)Cl
4262326,C1CNCCN(C1)C(C2=CC=C(C=C2)Cl)C3=CC=C(S3)Cl
17815266,CCC1C(N(CC(C2=CC=CC=C12)C3CCN(C(C3)C4=CC=C(C=C4)Cl)C)CC5=CC=CC=C5)S
3045633,CCN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl
10137966,C1CN(CCN1CCCSC2=C(C=CC=C2Cl)Cl)C3=CC=CC4=C3SC=C4
3229245,C1CSCCN1C(C2=CC=C(C=C2)C(F)(F)F)C3=NN=NN3CCC4=CC=CC=C4
28521770,C1CC1N2C(=NN=N2)SC3=CC(=C(C=C3)N)C(F)(F)F
16723419,C1CCC2=C(C1)C3=C(S2)N=C(N=C3Cl)CC4=CC=C(C=C4)Cl
16515253,C1CCN(CC1)CC2=NN=C(N2C3=CC=CC=C3)SCC4=CC=C(C=C4)Br
16515583,CC1=CC=C(C=C1)CSC2=NN=C(N2C3=CC=C(C=C3)F)CN4CCCCC4
15350618,CCC1=NN=C2N1NC(S2)C3=CC4=CC=CC(=C4N=C3Cl)C
4528895,CSCCC1=NN(C2=C1CCN2)C3=CC(=CC=C3)Cl
23826281,C1CCC2=C(C1)C3=C(N=C(N=C3S2)CC4=CC=CC=C4)N5CCN(CC5)C6=CC=CC=C6Cl
20284835,CNCC1CCSC2=C1C3=C(N2CCCCl)C=C(C=C3)C(F)(F)F
16515743,C1CCN(CC1)CC2=NN=C(N2C3=CC=C(C=C3)F)SCC4=C(C(=C(C(=C4F)F)F)F)F
7063126,CC1CCC2=C(C1)SC3=C2C(=NC(=N3)CSC4=CC=C(C=C4)Cl)Cl
11553454,CCC1=NC2=C(N1C3CCN(CC3)CCCSC4=CC=C(C=C4)F)C=CC(=C2)F
3433339,CSCCC1=NN(C2=C1CCN2)C3=C(C(=CC=C3)Cl)Cl
29795839,C1CCC(CC1)NCC2=CC=C(C=C2)SC(F)(F)F
25256912,CC1=C(C=C(C=C1Cl)N2C(=NN=N2)C3=C(N=CC(=C3)C4=CC5=C(S4)CCNCC5)N)Cl
11465619,CN(CC1=CN=C(N1C2=CC=C(C=C2)Cl)SCCNC3CCCCC3)C4=CC=C(C=C4)F
22194704,CC1=CC(=CC=C1)C2=NC(=CS2)CN3CCN(CC3)CC4=CC=CC=C4Cl
22273034,CN1CCCC(C1)SC2=NC3=CC(=C(C=C3N2)Cl)N4CCNCC4
28536308,C1CCC2=C(C1)C=CC=C2NCC3=CC=C(S3)Cl
10247792,CN(C)C1=CC=C(C=C1)C2NN3C(=NN=C3S2)C4=CC=CC=C4Cl
24915414,C1CN(CC2=CN=C(N=C21)C3=CC=C(C=C3)Cl)CC4=NC(=CC=C4)C5=CC=CS5
3783854,CC1=CC=C(C=C1)SC2=NC(=NC3=C2CCCC3)SCC4=CC=CC=C4Cl
22272942,C1CCC(CC1)CSC2=NC3=CC(=C(C=C3N2)Cl)N4CCN(CC4)CC5CC5
12489148,CNC1CN(C1)C2C3=CC=CC=C3CSC4=C2C=C(C=C4)Cl
16743934,C1CCC2=C(C1)N=C(S2)NC(CC3=CC=CC=C3)(C4=CC=C(C=C4)F)C5=CC(=CC(=C5)F)C(F)(F)F
10407745,C1CCN(C1)CCNC2=NC(=C(S2)C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
11162761,C1CC1(C2=CC=C(C=C2)Cl)C3=NC(=CS3)C4=CC=NC=C4
24915373,C1CN(CC2=CN=C(N=C21)C3=CC=CS3)CC4=CSC(=N4)C5=CC=C(C=C5)Cl
503895,C1CCC2=C(C1)N=C(N2NC3=CC(=CC=C3)Cl)S
820725,C1CCC(CC1)(C2=CC=C(S2)Cl)N
16259737,CC(C1=CC=C(C=C1)F)SC2=NN=C(N2C3CCCCC3)CC4=CC=CS4
19149752,C1CN(CCN1C2=CC=C(C=C2)F)C3=C(C(=NC=N3)SC4=CC=CC=C4)N
2947335,C1C(NC2=NC(=NN2C1C3=CC=CS3)N)C4=CC(=C(C=C4)Cl)Cl
10287419,C1CC1C2=CC(=NN2)C3=C4C(=CC=C3)N=C(N=C4N)SC5=CC(=CC=C5)Cl
7963558,C1CC2=C(C1)SC3=NC(=NC(=C23)NCC4=CC=C(C=C4)F)C5=CN=CC=C5
28485783,C1CSC2=CC=CC=C2C1NC3=CC(=CC(=C3)F)F
21498922,CCNCCN1C2=C(CSCC2)C=C1C3=CC=C(C=C3)Br
16586395,CC1CCN(CC1)C2=NN=C(N2C3CC3)SCC4=CC=C(C=C4)Cl
21708632,C1CC2CN(C1)CC2C3=NSN=C3SCCCCC(F)(F)F
2420666,CC(C)(C)C1=CC=C(C=C1)C2=NN=C(N2C3CCCC3)SCC4=C(C=C(C=C4)F)Cl
15093877,C1CN(CCC1C(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)CCCSC4=CC=CC=C4
2978946,CSC1=CC=C(C=C1)CN2CCC(CC2)NC3=CC=CC=C3Cl
16941610,C1CN(CCN1C2=NC3=C(S2)C=C(C=C3)F)C4=NC5=C(S4)C=C(C=C5)Br
4544387,CC1=CC=C(C=C1)N2C3=C(CCN3)C(=N2)C4=CC=C(S4)Cl
3879031,CC1CCCCC1NC2=C3C(=CSC3=NC=N2)C4=CC=C(C=C4)F
17304017,CCN1C(=NN=C1SCC2=CSC(=N2)C3=CC=CC=C3Cl)CC4CCCCC4
16941590,C1CN(CCN1C2=NC3=C(S2)C=C(C=C3)F)C4=NC5=C(S4)C=C(C=C5)Cl
2100115,C1CN(CCN1C2=CC=CC=C2Cl)C3=C4C=CSC4=NC=N3
22735585,C1CN2C3CCN(CC3C4=C2C(=CC=C4)SC1)CCCN5CCC6=C5C=CC(=C6)F
11660822,C1CN(CCC1NC2=C3C=C(SC3=NC=N2)Cl)CC4=CC(=CC=C4)F
12001370,C1C2C1(CN(C2)CCCSC3=NC=C(S3)C4=CC=CC=C4)C5=CC=C(C=C5)C(F)(F)F
19823656,CSCC(C1(CCC1)C2=CC=C(C=C2)Cl)N
13446813,CSCCN1CCN(CC1)C2CC3=C(C=CC(=C3)Cl)SC4=CC=CC=C24
24841483,CC1=CC2=C(C=C1C)SC3=C(N2CCCN4CCCC4(C)C)C=C(C=C3)Cl
17953971,CCSC1=NC=C(C(=N1)C(F)(F)F)N2CCN(CC2)C3=CC=CC4=C3C=CN4
3539643,CC1=C(C=C(C=C1)N2C3=C(CCCCN3)C(=N2)C4=CC=C(S4)Br)C
